timestamp,electricity,water,heat,gas
2025-06-01 19:20:21,424.04,15.67,115.21,20.19
2025-06-01 19:20:26,316.06,7.11,66.59,12.31
2025-06-01 19:20:31,285.15,16.11,172.78,15.35
2025-06-01 19:20:36,216.36,6.57,167.07,28.49
2025-06-01 19:20:41,347.02,14.49,123.62,15.61
2025-06-01 19:20:46,451.16,15.42,159.5,28.44
2025-06-01 19:20:51,229.6,13.32,136.26,45.31
2025-06-01 19:20:56,162.64,9.28,74.56,31.29
2025-06-01 19:21:01,151.61,14.55,96.79,40.32
2025-06-01 19:21:06,277.16,9.21,148.46,33.19
2025-06-01 19:21:11,219.47,18.5,161.88,28.95
2025-06-01 19:21:16,393.61,18.5,77.15,39.14
2025-06-01 19:21:21,253.99,10.82,93.18,22.92
2025-06-01 19:21:26,189.58,11.77,174.57,39.49
2025-06-01 19:21:31,212.53,7.21,118.43,48.55
2025-06-01 19:21:36,239.85,14.99,129.01,10.52
2025-06-01 19:21:41,158.87,10.89,147.0,41.93
2025-06-01 19:21:46,229.1,19.0,186.13,27.58
2025-06-01 19:21:51,144.14,7.41,189.0,32.4
2025-06-01 19:21:56,193.68,13.66,168.77,29.96
2025-06-01 19:22:01,349.75,9.94,99.97,27.55
2025-06-01 19:22:06,451.1,15.57,118.46,12.32
2025-06-01 19:22:11,253.32,19.17,53.36,28.16
2025-06-01 19:22:16,360.11,10.54,169.72,35.18
2025-06-01 19:22:21,229.36,7.74,69.65,33.97
2025-06-01 19:22:26,422.95,16.71,87.28,23.06
2025-06-01 19:22:31,258.52,9.72,105.64,41.41
2025-06-01 19:22:36,394.09,8.35,175.74,10.01
2025-06-01 19:22:41,162.05,17.4,83.47,41.84
2025-06-01 19:22:46,165.68,17.6,58.6,46.23
2025-06-01 19:22:51,366.97,19.08,64.84,39.58
2025-06-01 19:22:56,428.4,12.91,151.25,42.39
2025-06-01 19:23:01,381.11,15.34,103.86,33.01
2025-06-01 19:23:06,300.89,18.8,62.31,16.24
2025-06-01 19:23:11,232.35,12.8,60.86,27.97
2025-06-01 19:23:16,122.55,5.93,96.15,18.62
2025-06-01 19:23:21,282.97,11.54,141.91,18.28
2025-06-01 19:23:26,331.45,5.53,159.2,34.25
2025-06-01 19:23:31,380.77,11.29,140.88,34.24
2025-06-01 19:23:36,438.02,5.31,54.57,17.11
2025-06-01 19:23:41,108.9,11.39,159.21,19.85
2025-06-01 19:23:46,385.7,16.66,186.68,38.96
2025-06-01 19:23:51,499.06,17.68,171.54,49.99
2025-06-01 19:23:56,177.12,6.61,122.41,45.72
2025-06-01 19:24:01,172.22,9.77,188.04,33.81
2025-06-01 19:24:06,203.04,7.09,198.76,24.59
2025-06-01 19:24:11,318.78,8.23,199.22,13.97
2025-06-01 19:24:16,239.28,9.66,116.74,44.9
2025-06-01 19:24:21,391.43,5.27,132.93,13.48
2025-06-01 19:24:26,246.35,17.66,96.99,15.74
2025-06-01 19:24:31,494.96,16.52,199.59,29.79
2025-06-01 19:24:36,435.43,16.43,57.57,36.35
2025-06-01 19:24:41,110.65,12.26,61.75,14.06
2025-06-01 19:24:46,370.38,7.92,53.56,40.05
2025-06-01 19:24:51,428.91,8.77,194.33,26.48
2025-06-01 19:24:56,218.28,10.61,142.51,47.95
2025-06-01 19:25:01,184.85,5.52,63.11,21.48
2025-06-01 19:25:06,448.51,8.83,103.33,40.58
2025-06-01 19:25:11,137.95,17.62,125.71,22.82
2025-06-01 19:25:16,166.3,18.7,148.13,37.33
2025-06-01 19:25:21,179.38,17.67,81.2,23.79
2025-06-01 19:25:26,160.47,17.5,183.27,42.43
2025-06-01 19:25:31,402.41,13.7,199.66,49.19
2025-06-01 19:25:36,262.35,19.73,72.45,16.4
2025-06-01 19:25:41,246.11,16.68,160.91,48.92
2025-06-01 19:25:46,227.32,19.47,85.03,30.93
2025-06-01 19:25:51,446.51,11.04,147.92,28.56
2025-06-01 19:25:56,167.92,6.9,98.5,19.47
2025-06-01 19:26:01,355.2,15.08,190.28,12.07
2025-06-01 19:26:06,449.51,8.76,113.66,27.18
2025-06-01 19:26:11,339.85,5.76,154.08,24.63
2025-06-01 19:26:16,474.18,13.04,197.63,32.4
2025-06-01 19:26:21,378.18,13.39,147.18,13.91
2025-06-01 19:26:26,170.48,13.27,193.48,13.75
2025-06-01 19:26:32,380.4,6.37,54.95,47.72
2025-06-01 19:26:37,127.05,12.89,104.55,12.4
2025-06-01 19:26:42,489.69,5.34,168.62,21.61
2025-06-01 19:26:47,169.59,15.93,54.99,35.09
2025-06-01 19:26:52,229.01,13.02,153.89,48.57
2025-06-01 19:26:57,395.47,8.45,130.04,10.38
2025-06-01 19:27:02,112.68,6.05,135.4,25.53
2025-06-01 19:27:07,478.67,9.3,186.21,46.86
2025-06-01 19:27:12,351.66,13.55,130.69,41.54
2025-06-01 19:27:17,285.67,13.92,194.64,14.51
2025-06-01 19:27:22,416.81,17.76,172.31,39.89
2025-06-01 19:27:27,141.57,15.21,92.71,41.09
2025-06-01 19:27:32,114.32,5.29,191.99,26.88
2025-06-01 19:27:37,380.93,15.16,127.81,29.47
2025-06-01 19:27:42,405.16,15.08,119.76,24.13
2025-06-01 19:27:47,300.99,6.83,132.64,12.44
2025-06-01 19:27:52,164.75,14.09,144.89,45.11
2025-06-01 19:27:57,470.22,19.26,82.94,15.53
2025-06-01 19:28:02,490.76,16.12,133.92,37.3
2025-06-01 19:28:07,124.89,12.69,87.8,32.3
2025-06-01 19:28:12,152.04,17.19,104.7,25.15
2025-06-01 19:28:17,340.78,6.9,61.81,45.75
2025-06-01 19:28:22,312.71,15.12,57.42,35.44
2025-06-01 19:28:27,150.67,8.97,115.34,32.51
2025-06-01 19:28:32,349.09,11.06,179.97,34.3
2025-06-01 19:28:37,172.8,7.17,109.59,28.38
2025-06-01 19:28:42,307.38,5.95,150.87,45.19
2025-06-01 19:28:47,404.15,10.89,151.4,39.67
2025-06-01 19:28:52,251.36,7.13,64.8,36.54
2025-06-01 19:28:57,430.34,6.89,162.63,33.1
2025-06-01 19:29:02,385.72,18.45,65.23,18.73
2025-06-01 19:29:07,317.08,16.22,160.66,34.31
2025-06-01 19:29:12,261.43,18.07,164.65,16.03
2025-06-01 19:29:17,295.87,17.78,170.96,43.77
2025-06-01 19:29:22,184.63,11.21,119.07,17.25
2025-06-01 19:29:27,282.25,11.62,51.34,26.58
2025-06-01 19:29:32,224.62,5.27,51.51,49.05
2025-06-01 19:29:37,187.08,18.43,137.59,45.68
2025-06-01 19:29:42,396.32,11.65,86.48,12.22
2025-06-01 19:29:47,295.07,12.46,56.18,11.87
2025-06-01 19:29:52,110.04,13.1,92.18,15.22
2025-06-01 19:29:57,219.17,11.13,196.38,46.78
2025-06-01 19:30:02,148.01,17.47,79.33,27.7
2025-06-01 19:30:07,215.24,10.95,188.23,25.74
2025-06-01 19:30:12,139.65,18.73,157.31,24.64
2025-06-01 19:30:17,122.44,12.19,68.06,13.26
2025-06-01 19:30:22,239.74,15.06,143.75,23.83
2025-06-01 19:30:27,197.88,13.16,139.97,29.63
2025-06-01 19:30:32,111.9,6.47,72.92,27.89
2025-06-01 19:30:37,405.32,10.95,182.3,43.02
2025-06-01 19:30:42,424.05,5.88,187.1,26.33
2025-06-01 19:30:47,464.33,6.65,141.43,44.97
2025-06-01 19:30:52,231.24,14.15,63.28,30.76
2025-06-01 19:30:57,236.8,14.95,80.08,41.16
2025-06-01 19:31:02,314.76,15.0,168.61,30.21
2025-06-01 19:31:07,300.47,16.57,162.74,24.01
2025-06-01 19:31:12,426.14,9.53,139.01,31.44
2025-06-01 19:31:17,473.34,13.49,74.8,43.66
2025-06-01 19:31:22,117.58,18.9,97.41,11.06
2025-06-01 19:31:27,392.91,13.23,110.16,37.31
2025-06-01 19:31:32,450.04,11.95,144.99,24.15
2025-06-01 19:31:37,176.15,13.58,74.07,38.72
2025-06-01 19:31:42,116.89,17.73,196.38,44.37
2025-06-01 19:31:47,278.2,14.22,111.46,38.9
2025-06-01 19:31:52,226.65,11.31,115.43,13.02
2025-06-01 19:31:57,244.23,15.74,189.43,45.8
2025-06-01 19:32:02,435.85,6.08,166.64,45.48
2025-06-01 19:32:07,104.07,12.3,199.12,20.16
2025-06-01 19:32:12,374.26,16.82,152.49,24.95
2025-06-01 19:32:17,430.83,12.89,142.84,35.67
2025-06-01 19:32:22,387.87,14.58,101.55,43.03
2025-06-01 19:32:27,365.38,11.28,87.26,36.69
2025-06-01 19:32:32,352.28,8.85,100.64,43.2
2025-06-01 19:32:37,418.06,14.38,74.97,40.54
2025-06-01 19:32:42,127.47,19.91,99.7,25.33
2025-06-01 19:32:47,241.48,11.28,195.96,31.7
2025-06-01 19:32:52,237.56,11.44,82.39,23.06
2025-06-01 19:32:57,153.61,10.42,64.2,49.8
2025-06-01 19:33:02,254.04,10.85,168.14,33.48
2025-06-01 19:33:07,418.72,6.41,70.65,46.51
2025-06-01 19:33:12,143.06,8.76,95.83,23.09
2025-06-01 19:33:17,158.39,6.12,68.44,32.93
2025-06-01 19:33:22,388.71,12.26,186.77,37.67
2025-06-01 19:33:27,176.75,16.94,57.18,28.28
2025-06-01 19:33:32,342.75,10.02,104.01,38.1
2025-06-01 19:33:37,170.96,17.49,177.39,34.78
2025-06-01 19:33:42,182.41,14.66,124.25,20.88
2025-06-01 19:33:47,116.67,19.7,85.62,42.39
2025-06-01 19:33:52,271.8,17.77,121.63,41.85
2025-06-01 19:33:57,447.18,18.82,162.03,32.35
2025-06-01 19:34:02,427.44,14.87,170.93,32.27
2025-06-01 19:34:08,198.46,17.35,64.95,11.04
2025-06-01 19:34:13,407.76,15.78,89.68,25.67
2025-06-01 19:34:18,138.86,11.61,141.93,45.14
2025-06-01 19:34:23,254.37,9.19,187.27,30.52
2025-06-01 19:34:28,304.63,12.49,144.99,18.64
2025-06-01 19:34:33,138.49,12.27,72.04,34.28
2025-06-01 19:34:38,251.07,12.71,164.49,20.49
2025-06-01 19:34:43,448.18,13.24,176.24,39.74
2025-06-01 19:34:48,159.45,5.27,60.09,49.69
2025-06-01 19:34:53,409.6,6.67,175.96,16.29
2025-06-01 19:34:58,340.26,11.7,88.93,37.4
2025-06-01 19:35:03,436.31,7.76,176.02,43.86
2025-06-01 19:35:08,213.76,11.91,158.29,42.86
2025-06-01 19:35:13,165.76,7.35,183.04,27.08
2025-06-01 19:35:18,479.86,19.26,103.53,47.17
2025-06-01 19:35:23,290.66,12.7,134.0,48.82
2025-06-01 19:35:28,474.63,7.47,160.09,42.9
2025-06-01 19:35:33,139.71,16.29,135.87,15.3
2025-06-01 19:35:38,350.22,8.38,186.46,27.87
2025-06-01 19:35:43,364.67,19.29,90.6,33.23
2025-06-01 19:35:48,479.0,16.92,196.04,41.59
2025-06-01 19:35:53,332.01,17.41,84.53,43.36
2025-06-01 19:35:58,162.56,19.86,128.89,46.42
2025-06-01 19:36:03,467.84,19.2,96.73,40.43
2025-06-01 19:36:08,361.66,12.6,136.69,29.25
2025-06-01 19:36:13,103.35,14.29,151.19,15.49
2025-06-01 19:36:18,136.58,18.36,104.89,14.41
2025-06-01 19:36:23,139.94,11.82,95.64,30.97
2025-06-01 19:36:28,137.32,7.31,66.1,13.93
2025-06-01 19:36:33,440.24,13.4,114.37,33.27
2025-06-01 19:36:38,435.71,17.56,188.14,19.17
2025-06-01 19:36:43,222.66,8.41,140.41,25.92
2025-06-01 19:36:48,404.15,14.68,171.72,14.37
2025-06-01 19:36:53,414.38,19.93,130.65,19.58
2025-06-01 19:36:58,350.62,14.49,118.84,40.98
2025-06-01 19:37:03,467.66,9.96,168.26,31.36
2025-06-01 19:37:08,282.16,9.92,95.19,21.87
2025-06-01 19:37:13,317.07,11.22,169.27,46.98
2025-06-01 19:37:18,416.06,15.77,135.15,16.08
2025-06-01 19:37:23,282.33,9.56,84.29,39.41
2025-06-01 19:37:28,102.24,6.83,116.98,12.78
2025-06-01 19:37:33,440.38,16.47,89.27,27.81
2025-06-01 19:37:38,234.85,9.35,97.11,23.37
2025-06-01 19:37:43,419.88,6.72,89.27,31.75
2025-06-01 19:37:48,469.59,10.47,142.78,35.7
2025-06-01 19:37:53,192.94,13.05,139.61,31.27
2025-06-01 19:37:58,321.74,19.79,62.86,46.85
2025-06-01 19:38:03,214.52,6.02,72.06,47.1
2025-06-01 19:38:08,348.75,6.21,197.16,16.86
2025-06-01 19:38:13,238.96,12.47,104.72,11.51
2025-06-01 19:38:18,490.78,7.36,174.91,25.26
2025-06-01 19:38:23,264.88,14.38,100.41,24.08
2025-06-01 19:38:28,356.5,16.72,51.25,12.92
2025-06-01 19:38:33,243.44,17.81,195.25,40.5
2025-06-01 19:38:38,195.91,14.05,154.72,48.11
2025-06-01 19:38:43,279.24,11.46,118.94,37.07
2025-06-01 19:38:48,331.38,19.33,129.85,35.28
2025-06-01 19:38:53,204.97,9.05,157.36,29.58
2025-06-01 19:38:58,279.33,16.13,66.21,48.47
2025-06-01 19:39:03,178.05,5.44,195.38,45.69
2025-06-01 19:39:08,135.9,6.85,70.69,34.26
2025-06-01 19:39:13,422.95,19.05,155.84,15.92
2025-06-01 19:39:18,292.15,5.92,94.6,33.28
2025-06-01 19:39:23,204.4,8.2,129.9,49.32
2025-06-01 19:39:28,372.88,10.93,162.6,35.91
2025-06-01 19:39:33,186.09,12.56,190.53,40.72
2025-06-01 19:39:38,199.96,13.38,85.36,45.92
2025-06-01 19:39:43,458.68,11.58,66.69,36.46
2025-06-01 19:39:48,388.11,7.54,78.46,41.23
2025-06-01 19:39:53,368.85,10.35,115.2,12.71
2025-06-01 19:39:58,133.88,5.9,90.01,27.13
2025-06-01 19:40:03,312.05,15.53,90.18,36.01
2025-06-01 19:40:08,271.37,9.19,147.49,44.95
2025-06-01 19:40:13,192.25,17.64,88.84,26.0
2025-06-01 19:40:18,438.51,18.87,61.44,13.44
2025-06-01 19:40:23,308.43,13.3,70.32,46.51
2025-06-01 19:40:28,175.92,19.22,64.36,19.33
2025-06-01 19:40:33,176.52,9.11,191.22,46.87
2025-06-01 19:40:38,230.03,15.96,57.97,35.74
2025-06-01 19:40:43,389.39,19.37,139.0,40.71
2025-06-01 19:40:48,146.78,11.92,150.87,48.46
2025-06-01 19:40:53,348.17,12.76,131.68,31.33
2025-06-01 19:40:58,282.37,18.95,88.86,19.73
2025-06-01 19:41:03,494.52,8.58,75.0,48.58
2025-06-01 19:41:08,122.65,7.51,74.92,36.63
2025-06-01 19:41:13,162.04,6.33,50.53,20.27
2025-06-01 19:41:18,410.38,17.62,109.18,39.85
2025-06-01 19:41:23,275.84,11.78,99.98,29.54
2025-06-01 19:41:28,472.74,18.77,185.0,39.99
2025-06-01 19:41:33,238.74,5.04,158.45,10.39
2025-06-01 19:41:38,232.73,15.78,77.25,49.48
2025-06-01 19:41:43,291.98,6.89,78.68,19.91
2025-06-01 19:41:48,350.83,10.36,84.66,43.46
2025-06-01 19:41:53,112.08,19.29,103.84,14.67
2025-06-01 19:41:58,121.09,19.96,85.24,30.14
2025-06-01 19:42:04,493.86,11.6,198.17,14.21
2025-06-01 19:42:09,245.73,16.9,180.54,46.64
2025-06-01 19:42:14,162.6,7.17,128.87,12.19
2025-06-01 19:42:19,168.99,12.16,53.28,16.79
2025-06-01 19:42:24,119.38,19.43,75.58,42.45
2025-06-01 19:42:29,337.54,16.06,133.89,19.33
2025-06-01 19:42:34,159.72,7.08,127.85,26.58
2025-06-01 19:42:39,182.94,17.25,100.35,46.16
2025-06-01 19:42:44,477.26,6.06,172.05,27.06
2025-06-01 19:42:49,267.42,8.73,177.46,24.92
2025-06-01 19:42:54,267.01,7.39,95.47,47.35
2025-06-01 19:42:59,279.38,11.65,179.76,45.1
2025-06-01 19:43:04,300.04,14.93,97.8,35.02
2025-06-01 19:43:09,401.69,19.86,61.42,46.83
2025-06-01 19:43:14,397.65,5.47,147.55,13.36
2025-06-01 19:43:19,324.68,18.83,187.79,37.1
2025-06-01 19:43:24,132.0,16.01,100.18,38.63
2025-06-01 19:43:29,187.57,17.76,63.62,30.19
2025-06-01 19:43:34,113.84,13.75,68.37,10.63
2025-06-01 19:43:39,229.44,9.84,159.39,32.58
2025-06-01 19:43:44,280.81,17.98,70.17,47.99
2025-06-01 19:43:49,284.4,12.28,159.25,34.1
2025-06-01 19:43:54,347.78,15.71,68.81,43.7
2025-06-01 19:43:59,290.27,8.32,143.3,31.04
2025-06-01 19:44:04,123.07,12.89,190.9,25.94
2025-06-01 19:44:09,162.91,8.36,65.63,24.36
2025-06-01 19:44:14,230.56,10.74,170.73,12.36
2025-06-01 19:44:19,452.45,13.09,82.41,29.76
2025-06-01 19:44:24,224.61,12.2,78.79,44.27
2025-06-01 19:44:29,409.34,5.06,104.08,46.66
2025-06-01 19:44:34,197.65,12.15,116.18,32.91
2025-06-01 19:44:39,337.13,13.82,119.58,35.4
2025-06-01 19:44:44,144.1,11.7,153.01,42.66
2025-06-01 19:44:49,499.17,6.51,173.46,39.71
2025-06-01 19:44:54,344.47,11.61,66.46,34.62
2025-06-01 19:44:59,241.6,12.2,132.85,28.06
2025-06-01 19:45:04,488.28,5.37,176.17,47.48
2025-06-01 19:45:09,207.28,19.19,161.29,22.79
2025-06-01 19:45:14,486.81,10.89,81.8,34.04
2025-06-01 19:45:19,268.16,12.98,142.21,31.35
2025-06-01 19:45:24,422.99,12.65,107.26,19.99
2025-06-01 19:45:29,314.83,15.43,86.03,14.38
2025-06-01 19:45:34,495.66,12.77,163.12,32.42
2025-06-01 19:45:39,153.84,13.01,128.85,13.05
2025-06-01 19:45:44,433.87,10.02,181.93,44.75
2025-06-01 19:45:49,145.68,5.71,53.59,45.59
2025-06-01 19:45:54,498.17,6.52,135.4,41.81
2025-06-01 19:45:59,246.2,17.5,76.56,28.14
2025-06-01 19:46:04,190.67,17.06,136.57,21.75
2025-06-01 19:46:09,326.73,13.29,52.85,33.12
2025-06-01 19:46:14,443.87,8.81,86.22,14.86
2025-06-01 19:46:19,458.29,15.08,104.79,43.35
2025-06-01 19:46:24,140.47,11.79,89.45,10.46
2025-06-01 19:46:29,260.79,11.86,170.11,49.35
2025-06-01 19:46:34,497.1,8.9,130.16,14.57
2025-06-01 19:46:39,212.65,11.18,52.33,18.14
2025-06-01 19:46:44,307.04,9.99,183.09,27.03
2025-06-01 19:46:49,110.2,14.46,70.13,34.04
2025-06-01 19:46:54,342.36,6.07,81.85,27.15
2025-06-01 19:46:59,268.95,13.56,115.44,44.6
2025-06-01 19:47:04,353.08,8.57,150.07,12.62
2025-06-01 19:47:09,253.28,5.06,112.99,33.65
2025-06-01 19:47:14,216.65,12.93,176.99,11.15
2025-06-01 19:47:19,108.37,12.71,109.56,32.44
2025-06-01 19:47:24,323.39,7.96,90.74,28.14
2025-06-01 19:47:29,108.71,18.15,127.38,23.7
2025-06-01 19:47:34,476.54,19.02,95.85,43.6
2025-06-01 19:47:39,449.12,5.02,64.73,27.61
2025-06-01 19:47:44,293.86,7.98,69.03,24.69
2025-06-01 19:47:49,233.58,19.49,132.9,11.49
2025-06-01 19:47:54,351.5,6.13,143.25,49.48
2025-06-01 19:47:59,256.64,7.14,136.14,40.64
2025-06-01 19:48:04,354.29,16.34,145.04,44.55
2025-06-01 19:48:09,190.65,9.05,149.67,23.07
2025-06-01 19:48:14,231.2,11.31,163.91,27.89
2025-06-01 19:48:19,178.68,16.32,174.65,11.36
2025-06-01 19:48:24,314.21,13.78,118.75,17.35
2025-06-01 19:48:29,240.67,17.09,67.4,45.57
2025-06-01 19:48:34,347.17,14.65,68.64,45.37
2025-06-01 19:48:39,373.21,7.34,122.63,43.86
2025-06-01 19:48:44,308.82,12.8,175.93,41.16
2025-06-01 19:48:49,319.25,11.54,118.31,25.72
2025-06-01 19:48:54,329.19,8.32,77.93,18.14
2025-06-01 19:48:59,134.5,8.1,198.62,45.01
2025-06-01 19:49:04,280.31,12.99,196.02,26.17
2025-06-01 19:49:09,211.58,7.5,179.86,36.16
2025-06-01 19:49:14,496.56,17.28,65.78,23.03
2025-06-01 19:49:19,347.12,13.73,54.73,43.13
2025-06-01 19:49:24,133.51,14.63,89.27,47.14
2025-06-01 19:49:29,442.57,17.42,98.52,11.77
2025-06-01 19:49:34,288.58,8.82,114.53,18.56
2025-06-01 19:49:39,333.13,5.98,190.18,42.76
2025-06-01 19:49:45,291.93,16.27,152.96,15.35
2025-06-01 19:49:50,115.3,16.53,65.88,29.63
2025-06-01 19:49:55,111.74,11.76,126.21,43.0
2025-06-01 19:50:00,468.43,13.01,195.97,33.56
2025-06-01 19:50:05,300.83,18.72,50.08,19.51
2025-06-01 19:50:10,295.26,18.29,127.47,48.82
2025-06-01 19:50:15,383.89,12.8,140.66,30.33
2025-06-01 19:50:20,183.68,17.71,79.81,48.24
2025-06-01 19:50:25,425.85,5.13,199.7,13.84
2025-06-01 19:50:30,405.8,12.56,50.52,10.0
2025-06-01 19:50:35,258.25,5.38,100.66,47.18
2025-06-01 19:50:40,153.58,10.62,96.41,24.55
2025-06-01 19:50:45,277.23,7.34,156.97,22.48
2025-06-01 19:50:50,401.52,5.56,163.22,13.21
2025-06-01 19:50:55,347.28,7.39,55.01,33.35
2025-06-01 19:51:00,196.96,17.48,187.65,27.73
2025-06-01 19:51:05,434.04,16.38,62.29,42.37
2025-06-01 19:51:10,369.72,5.37,82.31,22.52
2025-06-01 19:51:15,208.62,19.74,164.49,17.92
2025-06-01 19:51:20,215.57,6.37,124.86,40.42
2025-06-01 19:51:25,204.36,5.76,162.02,10.27
2025-06-01 19:51:30,182.26,16.79,139.84,27.99
2025-06-01 19:51:35,108.21,17.08,91.11,45.35
2025-06-01 19:51:40,244.27,7.97,160.67,26.54
2025-06-01 19:51:45,476.49,19.52,145.52,19.5
2025-06-01 19:51:50,424.91,16.5,191.98,46.19
2025-06-01 19:51:55,171.49,13.83,71.26,29.24
2025-06-01 19:52:00,385.24,8.55,195.36,30.69
2025-06-01 19:52:05,289.53,14.52,185.62,33.6
2025-06-01 19:52:10,222.72,7.14,51.0,38.02
2025-06-01 19:52:15,315.02,11.6,146.1,16.36
2025-06-01 19:52:20,303.59,6.56,101.45,20.15
2025-06-01 19:52:25,299.84,6.57,171.38,30.62
2025-06-01 19:52:30,269.02,7.68,87.73,29.59
2025-06-01 19:52:35,263.91,14.42,115.37,44.59
2025-06-01 19:52:40,172.88,17.22,83.33,15.34
2025-06-01 19:52:45,383.41,10.25,51.42,17.87
2025-06-01 19:52:50,459.26,15.06,66.12,13.52
2025-06-01 19:52:55,218.85,19.6,78.65,45.48
2025-06-01 19:53:00,401.83,6.61,61.44,12.0
2025-06-01 19:53:05,388.87,7.14,132.55,26.05
2025-06-01 19:53:10,296.21,19.12,152.45,31.79
2025-06-01 19:53:15,322.67,6.52,104.07,36.64
2025-06-01 19:53:20,105.39,5.72,61.21,38.05
2025-06-01 19:53:25,464.42,12.11,98.03,33.28
2025-06-01 19:53:30,462.26,15.1,104.88,32.54
2025-06-01 19:53:35,295.45,15.9,156.94,18.72
2025-06-01 19:53:40,257.42,6.96,95.31,10.71
2025-06-01 19:53:45,394.47,10.65,124.38,12.86
2025-06-01 19:53:50,194.38,9.08,134.53,45.59
2025-06-01 19:53:55,377.38,9.4,175.3,46.98
2025-06-01 19:54:00,294.99,14.54,196.5,47.12
2025-06-01 19:54:05,329.56,8.9,78.25,42.87
2025-06-01 19:54:10,321.32,19.31,150.44,46.64
2025-06-01 19:54:15,316.86,8.48,110.74,49.84
2025-06-01 19:54:20,161.41,19.47,190.21,32.11
2025-06-01 19:54:25,478.35,15.87,63.76,48.24
2025-06-01 19:54:30,359.2,18.26,129.42,16.26
2025-06-01 19:54:35,413.11,6.58,114.06,20.45
2025-06-01 19:54:40,220.87,10.72,129.47,41.89
2025-06-01 19:54:45,481.51,6.54,135.39,13.39
2025-06-01 19:54:50,171.36,19.25,167.63,13.48
2025-06-01 19:54:55,178.15,5.73,83.08,14.27
2025-06-01 19:55:00,414.3,14.3,96.98,15.34
2025-06-01 19:55:05,363.13,8.62,196.98,18.7
2025-06-01 19:55:10,180.95,11.46,153.26,48.52
2025-06-01 19:55:15,263.41,11.01,198.52,12.43
2025-06-01 19:55:20,317.05,7.94,69.99,11.95
2025-06-01 19:55:25,384.61,7.16,108.53,40.54
2025-06-01 19:55:30,418.95,7.97,92.09,23.3
2025-06-01 19:55:35,142.92,10.09,94.48,47.96
2025-06-01 19:55:40,410.93,5.2,128.78,29.39
2025-06-01 19:55:45,255.11,10.09,85.9,31.53
2025-06-01 19:55:50,233.53,19.4,69.53,21.65
2025-06-01 19:55:55,238.3,16.17,56.41,35.02
2025-06-01 19:56:00,221.97,10.02,135.95,17.12
2025-06-01 19:56:05,327.19,15.56,54.74,40.82
2025-06-01 19:56:10,344.3,5.25,169.66,41.78
2025-06-01 19:56:15,421.03,12.07,145.25,15.47
2025-06-01 19:56:20,186.68,11.99,96.42,43.74
2025-06-01 19:56:25,222.09,16.2,160.75,35.06
2025-06-01 19:56:30,366.33,17.49,177.75,33.58
2025-06-01 19:56:35,499.47,18.03,53.12,22.89
2025-06-01 19:56:40,498.8,14.02,96.14,18.49
2025-06-01 19:56:45,181.87,14.05,168.75,26.85
2025-06-01 19:56:50,315.38,7.79,163.97,15.21
2025-06-01 19:56:55,113.97,17.28,191.21,46.48
2025-06-01 19:57:00,284.14,12.93,129.75,31.08
2025-06-01 19:57:05,311.22,11.39,137.48,47.89
2025-06-01 19:57:10,299.15,14.0,116.27,31.96
2025-06-01 19:57:15,380.14,7.95,117.68,42.59
2025-06-01 19:57:20,455.39,15.55,178.87,32.09
2025-06-01 19:57:25,456.0,17.85,162.62,48.8
2025-06-01 19:57:30,172.4,10.4,176.56,16.57
2025-06-01 19:57:35,365.69,12.74,173.28,27.63
2025-06-01 19:57:40,276.51,8.81,119.01,16.38
2025-06-01 19:57:45,188.51,10.28,161.13,42.17
2025-06-01 19:57:50,456.82,17.97,188.49,11.74
2025-06-01 19:57:55,373.53,5.88,93.05,11.55
2025-06-01 19:58:00,216.29,13.93,142.15,22.19
2025-06-01 19:58:05,151.83,10.87,102.82,30.01
2025-06-01 19:58:10,166.34,17.74,57.54,42.74
2025-06-01 19:58:15,101.72,11.32,133.81,15.66
2025-06-01 19:58:20,105.7,8.89,145.75,15.67
2025-06-01 19:58:25,455.64,13.45,69.04,13.21
2025-06-01 19:58:30,349.39,9.52,108.91,49.51
2025-06-01 19:58:35,164.89,9.78,131.06,48.7
2025-06-01 19:58:40,493.28,11.61,144.28,26.82
2025-06-01 19:58:45,455.2,12.34,165.52,23.3
2025-06-01 19:58:50,323.09,11.85,147.45,46.62
2025-06-01 19:58:56,269.43,19.69,187.43,14.3
2025-06-01 19:59:01,165.2,19.58,89.33,29.64
2025-06-01 19:59:06,186.8,12.41,162.65,38.28
2025-06-01 19:59:11,189.22,9.16,66.36,39.93
2025-06-01 19:59:16,257.15,8.94,70.77,18.01
2025-06-01 19:59:21,151.98,19.99,129.4,26.87
2025-06-01 19:59:26,271.97,10.01,125.77,27.04
2025-06-01 19:59:31,375.38,13.13,153.65,26.42
2025-06-01 19:59:36,330.04,17.61,86.62,11.04
2025-06-01 19:59:41,423.96,8.1,171.54,28.97
2025-06-01 19:59:46,109.35,18.28,148.3,23.14
2025-06-01 19:59:51,352.73,18.08,154.16,49.02
2025-06-01 19:59:56,157.32,19.58,81.49,16.74
2025-06-01 20:00:01,281.49,12.51,92.43,45.98
2025-06-01 20:00:06,195.02,8.8,68.99,20.15
2025-06-01 20:00:11,381.01,10.07,141.9,24.91
2025-06-01 20:00:16,250.18,9.96,106.85,24.97
2025-06-01 20:00:21,371.36,15.38,171.48,37.87
2025-06-01 20:00:26,166.16,13.24,83.06,40.13
2025-06-01 20:00:31,254.7,17.45,120.86,49.0
